 ADC1	 ADC2	 ADC3	 ADC4	 F1	 F2	 F3	 F4	 KE1	 KE2	 KE3	 KE4	 W1	 W2	 W3	 W4	N: Peptides	T: Protein IDs	T: Majority protein IDs	T: Fasta headers
33.5338	33.7567	33.6811	34.2414	33.882	33.4601	33.5716	33.3478	34.4436	33.843	33.596	30.2141	33.8218	33.7857	33.3934	32.3257	13	sp|A0R0B3|ACPM_MYCS2	sp|A0R0B3|ACPM_MYCS2	sp|A0R0B3|ACPM_MYCS2 Meromycolate extension acyl carrier protein OS=Mycolicibacterium smegmatis (strain ATCC 700084 / mc(2)155) OX=246196 GN=acpM PE=1 SV=1
24.2356	22.9099	22.8705	22.9103	22.9978	24.1679	21.542	24.156	24.1357	23.8567	22.7324	24.6232	24.0152	23.133	23.4067	21.4118	1	sp|A0R0N3|MAZE_MYCS2	sp|A0R0N3|MAZE_MYCS2	sp|A0R0N3|MAZE_MYCS2 Antitoxin MazE OS=Mycolicibacterium smegmatis (strain ATCC 700084 / mc(2)155) OX=246196 GN=mazE PE=1 SV=1
28.4711	28.5593	28.359	28.2238	28.0868	28.2208	27.7945	28.3203	28.0983	28.4596	28.2194	24.1933	28.3945	28.214	28.2158	28.2225	14	sp|A0R0S4|DPDS_MYCS2	sp|A0R0S4|DPDS_MYCS2	sp|A0R0S4|DPDS_MYCS2 Decaprenyl diphosphate synthase OS=Mycolicibacterium smegmatis (strain ATCC 700084 / mc(2)155) OX=246196 GN=uppS PE=1 SV=1
26.7149	26.7025	26.7046	26.1941	26.3853	25.5976	26.4988	26.7621	26.7996	26.6694	26.4625	28.925	25.8887	26.7873	25.9474	29.0686	4	sp|A0R0T0|YBEY_MYCS2	sp|A0R0T0|YBEY_MYCS2	sp|A0R0T0|YBEY_MYCS2 Endoribonuclease YbeY OS=Mycolicibacterium smegmatis (strain ATCC 700084 / mc(2)155) OX=246196 GN=ybeY PE=1 SV=1
27.0889	26.9547	26.8412	26.8684	28.3889	28.3465	28.3244	28.5589	26.5642	26.9632	26.7021	25.9158	27.5558	27.4865	27.4909	27.5418	21	sp|A0R0T9|HRCA_MYCS2	sp|A0R0T9|HRCA_MYCS2	sp|A0R0T9|HRCA_MYCS2 Heat-inducible transcription repressor HrcA OS=Mycolicibacterium smegmatis (strain ATCC 700084 / mc(2)155) OX=246196 GN=hrcA PE=1 SV=1
31.8705	31.7806	31.8125	31.7804	31.026	30.6404	30.3335	31.1123	31.1313	30.9445	31.101	26.2436	31.4999	31.6905	31.7293	31.3061	43	sp|A0R0W9|TREH_MYCS2	sp|A0R0W9|TREH_MYCS2	sp|A0R0W9|TREH_MYCS2 Trehalase OS=Mycolicibacterium smegmatis (strain ATCC 700084 / mc(2)155) OX=246196 GN=MSMEG_4535 PE=1 SV=1
30.3256	30.7836	30.744	30.6721	29.8231	29.137	29.2609	29.5976	30.1128	30.0943	29.9716	28.1279	30.5203	30.3243	30.3826	30.5557	8	sp|A0R102|RS20_MYCS2	sp|A0R102|RS20_MYCS2	sp|A0R102|RS20_MYCS2 30S ribosomal protein S20 OS=Mycolicibacterium smegmatis (strain ATCC 700084 / mc(2)155) OX=246196 GN=rpsT PE=1 SV=1
23.0058	23.31	23.1155	23.4054	24.4296	25.962	25.5874	25.429	23.0168	23.8737	24.3725	24.2832	23.5798	23.3465	23.7123	24.156	6	sp|A0R109|OCTT_MYCS2	sp|A0R109|OCTT_MYCS2	sp|A0R109|OCTT_MYCS2 Diglucosylglycerate octanoyltransferase OS=Mycolicibacterium smegmatis (strain ATCC 700084 / mc(2)155) OX=246196 GN=octT PE=1 SV=1
26.7509	26.9781	26.5511	25.7532	23.9192	26.2942	26.5932	23.5629	26.6162	26.8176	26.6367	24.7552	27.3368	26.8151	26.6234	23.5021	10	sp|A0R112|NADD_MYCS2	sp|A0R112|NADD_MYCS2	sp|A0R112|NADD_MYCS2 Probable nicotinate-nucleotide adenylyltransferase OS=Mycolicibacterium smegmatis (strain ATCC 700084 / mc(2)155) OX=246196 GN=nadD PE=3 SV=2
26.1465	26.3702	26.3851	26.8455	27.8521	28.4686	28.4656	27.7005	26.8955	26.6619	26.9284	27.8931	27.3901	27.162	27.6002	28.3576	25	sp|A0R115|PROA_MYCS2	sp|A0R115|PROA_MYCS2	sp|A0R115|PROA_MYCS2 Gamma-glutamyl phosphate reductase OS=Mycolicibacterium smegmatis (strain ATCC 700084 / mc(2)155) OX=246196 GN=proA PE=3 SV=1
26.6619	26.8789	26.5961	26.7403	27.4347	27.9641	27.8885	27.8634	26.5598	27.0761	26.632	24.1629	26.8749	26.821	26.796	27.8221	15	sp|A0R148|PROB_MYCS2	sp|A0R148|PROB_MYCS2	sp|A0R148|PROB_MYCS2 Glutamate 5-kinase OS=Mycolicibacterium smegmatis (strain ATCC 700084 / mc(2)155) OX=246196 GN=proB PE=1 SV=1
27.37	27.4414	27.3885	27.2787	27.4151	27.437	27.6142	27.8178	27.0498	27.6606	26.8889	26.0549	27.2204	27.1914	27.3601	29.3168	24	sp|A0R149|OBG_MYCS2	sp|A0R149|OBG_MYCS2	sp|A0R149|OBG_MYCS2 GTPase Obg OS=Mycolicibacterium smegmatis (strain ATCC 700084 / mc(2)155) OX=246196 GN=obg PE=3 SV=1
30.1025	30.2529	30.1685	30.5604	29.9826	29.7909	29.6503	30.6468	30.1328	30.5243	30.4109	31.1058	30.3841	30.3352	30.3937	31.7154	13	sp|A0R150|RL27_MYCS2	sp|A0R150|RL27_MYCS2	sp|A0R150|RL27_MYCS2 50S ribosomal protein L27 OS=Mycolicibacterium smegmatis (strain ATCC 700084 / mc(2)155) OX=246196 GN=rpmA PE=1 SV=1
30.5577	30.8192	30.6861	30.803	30.2677	30.1652	30.299	29.3175	30.5155	30.1996	30.275	28.6369	30.8623	30.9242	30.9195	28.9853	13	sp|A0R151|RL21_MYCS2	sp|A0R151|RL21_MYCS2	sp|A0R151|RL21_MYCS2 50S ribosomal protein L21 OS=Mycolicibacterium smegmatis (strain ATCC 700084 / mc(2)155) OX=246196 GN=rplU PE=1 SV=1
30.9919	31.0517	31.0629	30.9732	31.0552	31.3577	31.3718	30.9937	30.3971	30.6472	30.4693	31.1473	31.121	31.0743	31.0371	31.1675	55	sp|A0R152|RNE_MYCS2	sp|A0R152|RNE_MYCS2	sp|A0R152|RNE_MYCS2 Ribonuclease E OS=Mycolicibacterium smegmatis (strain ATCC 700084 / mc(2)155) OX=246196 GN=rne PE=3 SV=1
23.8663	22.3535	23.4525	24.8871	25.6871	25.9518	26.0411	26.0481	24.9402	25.9284	26.0471	24.4342	24.8147	24.9769	25.0933	24.1361	9	sp|A0R191|IOLG_MYCS2	sp|A0R191|IOLG_MYCS2	sp|A0R191|IOLG_MYCS2 Inositol 2-dehydrogenase OS=Mycolicibacterium smegmatis (strain ATCC 700084 / mc(2)155) OX=246196 GN=iolG PE=3 SV=1
27.4121	27.4122	27.5992	27.2253	28.8574	29.3861	29.1713	28.7938	27.9307	28.3053	28.2107	27.5595	27.9925	27.7482	27.74	28.0792	28	sp|A0R196|CLPX_MYCS2	sp|A0R196|CLPX_MYCS2	sp|A0R196|CLPX_MYCS2 ATP-dependent Clp protease ATP-binding subunit ClpX OS=Mycolicibacterium smegmatis (strain ATCC 700084 / mc(2)155) OX=246196 GN=clpX PE=3 SV=1
31.9165	31.9898	32.0097	32.0088	32.109	32.0714	32.309	31.3369	32.114	31.896	31.7858	27.9683	31.6732	31.7881	31.786	29.9242	41	sp|A0R199|TIG_MYCS2	sp|A0R199|TIG_MYCS2	sp|A0R199|TIG_MYCS2 Trigger factor OS=Mycolicibacterium smegmatis (strain ATCC 700084 / mc(2)155) OX=246196 GN=tig PE=1 SV=1
32.6642	32.3552	32.6271	32.5565	31.7209	31.5833	31.2738	31.6877	32.5196	32.4343	32.2881	27.9724	32.6027	32.5732	32.5927	30.2963	12	sp|A0R1B5|Y4692_MYCS2	sp|A0R1B5|Y4692_MYCS2	sp|A0R1B5|Y4692_MYCS2 Uncharacterized protein MSMEG_4692/MSMEI_4575 OS=Mycolicibacterium smegmatis (strain ATCC 700084 / mc(2)155) OX=246196 GN=MSMEG_4692 PE=1 SV=1
28.5885	28.4262	28.6036	28.8418	29.4941	30.1722	30.153	29.8506	28.4621	28.8477	28.7377	25.202	28.7502	28.8605	28.7553	28.8385	73	sp|A0R1C2|DHE2_MYCS2	sp|A0R1C2|DHE2_MYCS2	sp|A0R1C2|DHE2_MYCS2 NAD-specific glutamate dehydrogenase OS=Mycolicibacterium smegmatis (strain ATCC 700084 / mc(2)155) OX=246196 GN=gdh PE=1 SV=1
22.7827	22.8834	23.5775	22.1615	26.654	26.9779	26.7552	26.7647	23.5346	23.1038	23.9433	25.6722	22.4888	22.4981	22.4986	24.2366	8	sp|A0R1E8|PKS5_MYCS2	sp|A0R1E8|PKS5_MYCS2	sp|A0R1E8|PKS5_MYCS2 Mycocerosic acid synthase-like polyketide synthase OS=Mycolicibacterium smegmatis (strain ATCC 700084 / mc(2)155) OX=246196 GN=pks5 PE=1 SV=1
28.6043	28.9809	28.8609	28.8476	28.4657	28.2811	28.4005	27.1615	29.3729	28.2493	27.349	23.8121	28.7051	28.6587	28.8027	27.6823	6	sp|A0R1H6|ACPS_MYCS2	sp|A0R1H6|ACPS_MYCS2	sp|A0R1H6|ACPS_MYCS2 Holo-[acyl-carrier-protein] synthase OS=Mycolicibacterium smegmatis (strain ATCC 700084 / mc(2)155) OX=246196 GN=acpS PE=1 SV=1
30.4172	30.7886	30.7452	29.8482	32.527	32.9832	32.9252	32.258	31.8006	32.3371	32.3385	30.4334	30.3134	30.663	30.8695	29.4032	25	sp|A0R1V9|AHPC_MYCS2	sp|A0R1V9|AHPC_MYCS2	sp|A0R1V9|AHPC_MYCS2 Alkyl hydroperoxide reductase C OS=Mycolicibacterium smegmatis (strain ATCC 700084 / mc(2)155) OX=246196 GN=MSMEG_4891 PE=1 SV=1
29.2145	29.2179	29.1004	29.0057	28.9822	29.1806	29.2369	29.0497	28.9444	29.37	28.8898	28.0993	29.3034	29.1935	29.0409	28.8185	15	sp|A0R1W8|RNPH_MYCS2	sp|A0R1W8|RNPH_MYCS2	sp|A0R1W8|RNPH_MYCS2 Ribonuclease PH OS=Mycolicibacterium smegmatis (strain ATCC 700084 / mc(2)155) OX=246196 GN=rph PE=1 SV=1
24.0734	23.8897	23.6925	24.3528	25.7256	26.7748	26.4474	25.9165	24.0372	24.1483	24.4341	23.5595	25.2068	25.61	25.2628	26.9018	8	sp|A0R1X0|MURI_MYCS2	sp|A0R1X0|MURI_MYCS2	sp|A0R1X0|MURI_MYCS2 Glutamate racemase OS=Mycolicibacterium smegmatis (strain ATCC 700084 / mc(2)155) OX=246196 GN=murI PE=1 SV=1
26.271	26.5839	26.2866	26.5149	25.9788	25.0896	24.9888	25.4438	26.1887	26.087	26.1623	25.3352	26.6915	26.1658	26.3672	25.4174	4	sp|A0R1Y1|VGB_MYCS2	sp|A0R1Y1|VGB_MYCS2	sp|A0R1Y1|VGB_MYCS2 Virginiamycin B lyase OS=Mycolicibacterium smegmatis (strain ATCC 700084 / mc(2)155) OX=246196 GN=vgb PE=3 SV=1
29.965	29.6612	29.8839	29.8982	28.8463	28.4666	28.5162	29.1186	29.831	29.763	29.6659	28.7568	29.7514	29.6611	29.5902	29.1243	31	sp|A0R1Y4|GLGB_MYCS2	sp|A0R1Y4|GLGB_MYCS2	sp|A0R1Y4|GLGB_MYCS2 1,4-alpha-glucan branching enzyme GlgB OS=Mycolicibacterium smegmatis (strain ATCC 700084 / mc(2)155) OX=246196 GN=glgB PE=3 SV=1
31.6147	31.6448	31.4276	32.2169	32.2801	32.6717	32.7309	32.111	31.5921	31.6585	31.3325	28.8168	32.222	32.2199	32.2224	30.4842	37	sp|A0R1Y7|FADA4_MYCS2	sp|A0R1Y7|FADA4_MYCS2	sp|A0R1Y7|FADA4_MYCS2 Probable acetyl-CoA acetyltransferase OS=Mycolicibacterium smegmatis (strain ATCC 700084 / mc(2)155) OX=246196 GN=MSMEG_4920 PE=1 SV=2
26.6642	26.7363	26.6991	26.7784	27.6215	27.8995	27.7242	26.5133	26.8043	26.8016	26.872	24.6691	26.4716	26.6023	26.5676	26.6799	13	sp|A0R1Z0|NUCS_MYCS2	sp|A0R1Z0|NUCS_MYCS2	sp|A0R1Z0|NUCS_MYCS2 Endonuclease NucS OS=Mycolicibacterium smegmatis (strain ATCC 700084 / mc(2)155) OX=246196 GN=nucS PE=3 SV=1
29.8338	29.5745	29.4906	29.9116	30.1778	30.3647	30.0952	28.7241	29.4368	29.7096	29.4505	30.0247	29.5172	29.5329	29.7106	28.9588	11	sp|A0R1Z9|ATPE_MYCS2	sp|A0R1Z9|ATPE_MYCS2	sp|A0R1Z9|ATPE_MYCS2 ATP synthase epsilon chain OS=Mycolicibacterium smegmatis (strain ATCC 700084 / mc(2)155) OX=246196 GN=atpC PE=1 SV=1
32.7708	32.6912	32.4322	32.7642	33.4517	33.6199	33.547	33.0945	32.8174	32.4566	32.5161	28.3443	32.7317	32.854	32.8288	31.3861	47	sp|A0R200|ATPB_MYCS2	sp|A0R200|ATPB_MYCS2	sp|A0R200|ATPB_MYCS2 ATP synthase subunit beta OS=Mycolicibacterium smegmatis (strain ATCC 700084 / mc(2)155) OX=246196 GN=atpD PE=1 SV=1
30.2381	30.3591	30.1921	30.4167	31.167	31.1313	31.0688	31.125	30.3305	30.3279	30.261	25.2013	30.2918	30.1503	30.2683	30.2099	28	sp|A0R201|ATPG_MYCS2	sp|A0R201|ATPG_MYCS2	sp|A0R201|ATPG_MYCS2 ATP synthase gamma chain OS=Mycolicibacterium smegmatis (strain ATCC 700084 / mc(2)155) OX=246196 GN=atpG PE=1 SV=1
32.905	32.7894	32.6269	33.0452	33.5629	33.7162	33.6351	33.2179	32.8827	32.8656	32.7581	33.7971	32.9392	33.0204	32.9918	33.3354	67	sp|A0R202|ATPA_MYCS2	sp|A0R202|ATPA_MYCS2	sp|A0R202|ATPA_MYCS2 ATP synthase subunit alpha OS=Mycolicibacterium smegmatis (strain ATCC 700084 / mc(2)155) OX=246196 GN=atpA PE=1 SV=1
31.0931	31.2287	30.9394	31.4967	31.8747	31.8513	31.6949	31.3653	30.9845	31.4238	31.3506	28.8213	31.0801	31.1812	31.1815	30.7985	45	sp|A0R203|ATPFD_MYCS2	sp|A0R203|ATPFD_MYCS2	sp|A0R203|ATPFD_MYCS2 ATP synthase subunit b-delta OS=Mycolicibacterium smegmatis (strain ATCC 700084 / mc(2)155) OX=246196 GN=atpFH PE=1 SV=1
29.5737	29.5206	29.4302	29.8828	30.0767	30.0222	29.8069	30.1507	29.2292	29.5643	29.6754	29.2043	29.3725	29.488	29.4852	30.9454	15	sp|A0R204|ATPF_MYCS2	sp|A0R204|ATPF_MYCS2	sp|A0R204|ATPF_MYCS2 ATP synthase subunit b OS=Mycolicibacterium smegmatis (strain ATCC 700084 / mc(2)155) OX=246196 GN=atpF PE=3 SV=1
25.1312	25.5326	25.2364	25.1394	23.9444	22.4483	23.6224	24.3067	23.7608	23.6651	23.0112	24.614	25.048	25.1299	24.9953	26.2775	6	sp|A0R213|PRMC_MYCS2	sp|A0R213|PRMC_MYCS2	sp|A0R213|PRMC_MYCS2 Release factor glutamine methyltransferase OS=Mycolicibacterium smegmatis (strain ATCC 700084 / mc(2)155) OX=246196 GN=prmC PE=3 SV=1
29.0677	29.3418	29.0325	29.385	28.9652	29.0727	30.1337	29.6311	28.8286	29.0782	29.3546	24.3595	29.2188	29.5866	29.5432	28.242	5	sp|A0R215|RL31_MYCS2	sp|A0R215|RL31_MYCS2	sp|A0R215|RL31_MYCS2 50S ribosomal protein L31 OS=Mycolicibacterium smegmatis (strain ATCC 700084 / mc(2)155) OX=246196 GN=rpmE PE=1 SV=1
25.6723	26.0682	25.9401	25.8487	27.0938	27.5122	27.5623	27.3758	26.1993	26.3714	24.1686	25.3848	26.4626	26.268	26.3836	25.7771	9	sp|A0R219|KHSE_MYCS2	sp|A0R219|KHSE_MYCS2	sp|A0R219|KHSE_MYCS2 Homoserine kinase OS=Mycolicibacterium smegmatis (strain ATCC 700084 / mc(2)155) OX=246196 GN=thrB PE=3 SV=1
30.2516	30.4741	30.2051	30.4185	30.3973	30.446	30.4973	30.9392	30.395	30.5228	30.2216	25.5652	30.2852	30.3351	30.4925	29.7402	31	sp|A0R220|THRC_MYCS2	sp|A0R220|THRC_MYCS2	sp|A0R220|THRC_MYCS2 Threonine synthase OS=Mycolicibacterium smegmatis (strain ATCC 700084 / mc(2)155) OX=246196 GN=thrC PE=1 SV=1
32.9695	32.9738	32.8987	32.9793	33.1287	33.5455	33.4811	33.2752	33.3356	33.4981	33.4242	31.7512	32.9795	33.0305	32.9976	32.0357	119	sp|A0R2B1|KGD_MYCS2	sp|A0R2B1|KGD_MYCS2	sp|A0R2B1|KGD_MYCS2 Multifunctional 2-oxoglutarate metabolism enzyme OS=Mycolicibacterium smegmatis (strain ATCC 700084 / mc(2)155) OX=246196 GN=kgd PE=1 SV=1
27.4379	27.8411	27.2273	27.5734	26.5142	26.6362	26.3145	23.761	27.0571	27.1279	26.8121	24.5513	27.4313	27.1847	27.1562	24.6812	4	sp|A0R2D1|TATB_MYCS2	sp|A0R2D1|TATB_MYCS2	sp|A0R2D1|TATB_MYCS2 Sec-independent protein translocase protein TatB OS=Mycolicibacterium smegmatis (strain ATCC 700084 / mc(2)155) OX=246196 GN=tatB PE=3 SV=1
30.3326	30.3239	30.3752	30.3832	29.6952	29.7883	29.6522	30.1044	30.2072	30.1839	30.1287	31.5927	30.3708	30.361	30.4295	31.9556	23	sp|A0R2D5|Y5073_MYCS2	sp|A0R2D5|Y5073_MYCS2	sp|A0R2D5|Y5073_MYCS2 Putative O-methyltransferase MSMEG_5073/MSMEI_4947 OS=Mycolicibacterium smegmatis (strain ATCC 700084 / mc(2)155) OX=246196 GN=MSMEG_5073 PE=1 SV=1
27.8646	27.7507	27.6621	27.8913	27.5035	27.5817	27.4281	27.4461	27.3515	27.7392	27.7355	25.0478	28	27.8589	27.9394	28.7331	27	sp|A0R2E1|GLGC_MYCS2	sp|A0R2E1|GLGC_MYCS2	sp|A0R2E1|GLGC_MYCS2 Glucose-1-phosphate adenylyltransferase OS=Mycolicibacterium smegmatis (strain ATCC 700084 / mc(2)155) OX=246196 GN=glgC PE=3 SV=1
30.6278	30.2968	30.5514	30.3156	29.3891	28.8523	29.1114	29.8114	30.1025	29.9902	30.0037	27.611	30.1962	30.1321	30.1195	29.976	19	sp|A0R2E2|GLGM_MYCS2	sp|A0R2E2|GLGM_MYCS2	sp|A0R2E2|GLGM_MYCS2 Alpha-maltose-1-phosphate synthase OS=Mycolicibacterium smegmatis (strain ATCC 700084 / mc(2)155) OX=246196 GN=glgM PE=1 SV=1
23.1609	27.4473	27.2145	22.5326	27.9643	27.1474	27.6897	25.9521	27.3284	26.6333	27.4238	25.5911	21.7367	22.7817	22.5175	24.0273	9	sp|A0R2E6|GPGS_MYCS2	sp|A0R2E6|GPGS_MYCS2	sp|A0R2E6|GPGS_MYCS2 Glucosyl-3-phosphoglycerate synthase OS=Mycolicibacterium smegmatis (strain ATCC 700084 / mc(2)155) OX=246196 GN=gpgS PE=1 SV=1
28.7551	28.9256	28.5756	28.6842	28.0332	27.9176	28.0976	28.0238	28.6357	28.7997	28.7275	25.2971	28.8001	28.5963	28.6344	28.1147	24	sp|A0R2G4|DAPE_MYCS2	sp|A0R2G4|DAPE_MYCS2	sp|A0R2G4|DAPE_MYCS2 Succinyl-diaminopimelate desuccinylase OS=Mycolicibacterium smegmatis (strain ATCC 700084 / mc(2)155) OX=246196 GN=dapE PE=3 SV=1
31.5079	31.4025	31.3588	31.3093	31.0258	30.9273	31.0713	31.5795	31.0831	30.9887	31.0434	28.1256	31.4702	31.3913	31.2154	31.5146	22	sp|A0R2G5|DAPD_MYCS2	sp|A0R2G5|DAPD_MYCS2	sp|A0R2G5|DAPD_MYCS2 2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-succinyltransferase OS=Mycolicibacterium smegmatis (strain ATCC 700084 / mc(2)155) OX=246196 GN=dapD PE=3 SV=1
29.162	29.1677	29.1554	29.2759	28.4982	28.3533	28.5254	29.0918	29.3993	28.9953	29.0117	29.0054	29.116	29.0512	29.1319	28.771	11	sp|A0R2I7|MSHB_MYCS2	sp|A0R2I7|MSHB_MYCS2	sp|A0R2I7|MSHB_MYCS2 1D-myo-inositol 2-acetamido-2-deoxy-alpha-D-glucopyranoside deacetylase OS=Mycolicibacterium smegmatis (strain ATCC 700084 / mc(2)155) OX=246196 GN=mshB PE=3 SV=1
27.5635	27.604	27.5924	27.3839	27.1075	26.8663	26.8323	26.9662	27.3155	27.542	27.5279	25.5214	27.0451	27.1741	27.0288	28.9644	19	sp|A0R2I8|LPQW_MYCS2	sp|A0R2I8|LPQW_MYCS2	sp|A0R2I8|LPQW_MYCS2 Probable monoacyl phosphatidylinositol tetramannoside-binding protein LpqW OS=Mycolicibacterium smegmatis (strain ATCC 700084 / mc(2)155) OX=246196 GN=MSMEG_5130 PE=1 SV=1
29.5636	29.683	29.5417	29.816	28.4882	28.0372	28.414	29.1436	29.3435	29.6008	29.7266	24.227	29.4553	29.4644	29.3708	27.7481	14	sp|A0R2K7|PHS_MYCS2	sp|A0R2K7|PHS_MYCS2	sp|A0R2K7|PHS_MYCS2 Putative pterin-4-alpha-carbinolamine dehydratase OS=Mycolicibacterium smegmatis (strain ATCC 700084 / mc(2)155) OX=246196 GN=MSMEG_5150 PE=1 SV=1
26.952	26.9614	27.0869	26.8566	27.2624	27.0975	27.2948	27.4366	27.3241	27.6788	27.3836	24.4154	27.1857	27.1847	27.3282	26.3269	6	sp|A0R2N3|NDP_MYCS2	sp|A0R2N3|NDP_MYCS2	sp|A0R2N3|NDP_MYCS2 NAD-dependent protein deacylase Sir2 OS=Mycolicibacterium smegmatis (strain ATCC 700084 / mc(2)155) OX=246196 GN=sir2 PE=1 SV=1
32.559	32.5238	32.4213	32.5076	32.1076	32.3125	32.4935	32.5985	32.3694	32.4341	32.511	32.3344	32.4467	32.3803	32.3546	32.3897	39	sp|A0R2V7|GLYA_MYCS2	sp|A0R2V7|GLYA_MYCS2	sp|A0R2V7|GLYA_MYCS2 Serine hydroxymethyltransferase OS=Mycolicibacterium smegmatis (strain ATCC 700084 / mc(2)155) OX=246196 GN=glyA PE=1 SV=1
27.527	27.6542	27.4606	27.3758	27.5642	27.7427	27.7466	27.8413	27.3688	27.8812	26.901	25.398	27.306	27.4539	27.3775	22.1123	8	sp|A0R2V9|COAA_MYCS2	sp|A0R2V9|COAA_MYCS2	sp|A0R2V9|COAA_MYCS2 Pantothenate kinase OS=Mycolicibacterium smegmatis (strain ATCC 700084 / mc(2)155) OX=246196 GN=coaA PE=3 SV=1
23.4242	23.4483	23.9326	23.4738	23.3235	24.4563	23.875	24.0418	23.7615	23.2451	24.065	24.0759	23.2328	22.2929	22.0641	22.8075	3	sp|A0R2W4|ZFPP_MYCS2	sp|A0R2W4|ZFPP_MYCS2	sp|A0R2W4|ZFPP_MYCS2 (2Z,6E)-farnesyl diphosphate synthase OS=Mycolicibacterium smegmatis (strain ATCC 700084 / mc(2)155) OX=246196 GN=uppS PE=1 SV=1
27.7214	27.7063	27.5863	27.9368	27.2537	27.0827	27.1165	27.8865	27.3941	27.0362	27.0487	29.0425	27.3783	27.4067	27.2491	28.9596	21	sp|A0R2W9|MCA_MYCS2	sp|A0R2W9|MCA_MYCS2	sp|A0R2W9|MCA_MYCS2 Mycothiol S-conjugate amidase OS=Mycolicibacterium smegmatis (strain ATCC 700084 / mc(2)155) OX=246196 GN=mca PE=1 SV=1
31.3005	31.2215	31.3328	31.3302	31.0969	31.0287	31.0346	31.2352	31.099	30.9575	30.7039	25.4081	31.1796	31.3184	31.3379	28.1125	19	sp|A0R2X1|GREA_MYCS2	sp|A0R2X1|GREA_MYCS2	sp|A0R2X1|GREA_MYCS2 Transcription elongation factor GreA OS=Mycolicibacterium smegmatis (strain ATCC 700084 / mc(2)155) OX=246196 GN=greA PE=1 SV=1
29.0842	29.0443	29.0502	29.295	29.0695	29.0868	28.9548	28.98	28.3276	28.1064	28.2477	24.8428	29.2443	29.3021	29.2126	28.7642	22	sp|A0R2Y2|PURT_MYCS2	sp|A0R2Y2|PURT_MYCS2	sp|A0R2Y2|PURT_MYCS2 Formate-dependent phosphoribosylglycinamide formyltransferase OS=Mycolicibacterium smegmatis (strain ATCC 700084 / mc(2)155) OX=246196 GN=purT PE=3 SV=1
34.8017	34.8745	34.7898	34.8296	34.3184	34.1727	34.0953	34.4433	34.7243	34.7349	34.594	33.5233	34.802	34.838	34.8085	35.26	43	sp|A0R3B8|ENO_MYCS2	sp|A0R3B8|ENO_MYCS2	sp|A0R3B8|ENO_MYCS2 Enolase OS=Mycolicibacterium smegmatis (strain ATCC 700084 / mc(2)155) OX=246196 GN=eno PE=1 SV=1
27.7072	27.8726	27.8313	27.8893	28.0117	27.6594	27.8011	28.1254	28.0749	27.4741	28.019	23.8749	27.7886	28.0566	27.9954	28.6673	20	sp|A0R3C4|MAZG_MYCS2	sp|A0R3C4|MAZG_MYCS2	sp|A0R3C4|MAZG_MYCS2 Nucleoside triphosphate pyrophosphohydrolase OS=Mycolicibacterium smegmatis (strain ATCC 700084 / mc(2)155) OX=246196 GN=mazG PE=1 SV=1
28.7836	28.621	28.7042	28.425	29.0263	29.2513	29.1367	28.9332	28.3645	28.0639	28.0291	28.0814	28.3356	28.3817	28.6009	28.304	21	sp|A0R3C7|GLMU_MYCS2	sp|A0R3C7|GLMU_MYCS2	sp|A0R3C7|GLMU_MYCS2 Bifunctional protein GlmU OS=Mycolicibacterium smegmatis (strain ATCC 700084 / mc(2)155) OX=246196 GN=glmU PE=3 SV=1
24.832	24.8541	24.8183	24.9647	25.0854	25.7583	25.4349	25.7634	25.6049	24.9066	25.7447	25.0959	25.2623	24.8041	25.06	24.5452	7	sp|A0R3D3|PTH_MYCS2	sp|A0R3D3|PTH_MYCS2	sp|A0R3D3|PTH_MYCS2 Peptidyl-tRNA hydrolase OS=Mycolicibacterium smegmatis (strain ATCC 700084 / mc(2)155) OX=246196 GN=pth PE=1 SV=1
27.3395	28.1004	27.9863	27.6087	29.5783	30.0299	29.9505	29.814	28.0183	27.9972	28.0175	28.3043	28.3076	28.7514	28.6091	28.8672	32	sp|A0R3D6|Y5435_MYCS2	sp|A0R3D6|Y5435_MYCS2	sp|A0R3D6|Y5435_MYCS2 Putative ligase MSMEG_5435/MSMEI_5285 OS=Mycolicibacterium smegmatis (strain ATCC 700084 / mc(2)155) OX=246196 GN=MSMEG_5435 PE=1 SV=1
25.9776	26.039	26.4635	26.2515	26.3321	26.2362	26.0089	25.9026	26.158	26.4149	26.0118	27.6654	26.0341	26.384	26.108	27.4102	14	sp|A0R3D7|ISPE_MYCS2	sp|A0R3D7|ISPE_MYCS2	sp|A0R3D7|ISPE_MYCS2 4-diphosphocytidyl-2-C-methyl-D-erythritol kinase OS=Mycolicibacterium smegmatis (strain ATCC 700084 / mc(2)155) OX=246196 GN=ispE PE=3 SV=1
23.3004	23.7364	22.1868	23.9883	23.4113	22.8764	23.6548	23.9908	23.7447	23.4102	25.1555	24.8324	22.948	22.2404	23.0573	24.3086	3	sp|A0R3F9|PAT_MYCS2	sp|A0R3F9|PAT_MYCS2	sp|A0R3F9|PAT_MYCS2 Acetyltransferase Pat OS=Mycolicibacterium smegmatis (strain ATCC 700084 / mc(2)155) OX=246196 GN=MSMEG_5458 PE=1 SV=1
